property_title,property_location,price,area,listing_type,price_per_sqm,price_category,area_boxcox
1094,68,-0.014714732655987339,-0.030211144940011786,0,-0.014735442589644201,0,3.323765042112094
2574,72,-0.014713711994306896,-0.030211065742661504,0,-0.01473500030362251,0,3.4399894034605016
1251,78,-0.01471194284739413,-0.030205363533441193,0,-0.01473579982066172,2,5.353348447765975
135,68,-0.014714188303091102,-0.03021011537445812,0,-0.014735687548056216,2,4.221675292855603
2395,66,-0.014715004832435456,-0.03021009953498806,0,-0.01473585220107023,1,4.23001413939858
2096,75,-0.014715004832435456,-0.03020900661155417,0,-0.014735906889902266,1,4.6619596055790815
2065,54,-0.014715596816210113,-0.03020900661155417,0,-0.014735976534940977,1,4.6619596055790815
424,54,-0.014715447119163649,-0.030209323400955296,0,-0.014735955187802673,1,4.558911990877848
1732,56,-0.014715447119163649,-0.030210273769158684,0,-0.014735934018557191,1,4.1331828344154475
1372,54,-0.014715528772098084,-0.03021090734796094,0,-0.014735924341187827,1,3.632888733936652
2521,72,-0.014715208964771544,-0.030211382532062632,0,-0.01473551063364754,0,2.830159542277912
2054,12,-0.014715644447088535,-0.03021011537445812,0,-0.014735978776390497,1,4.221675292855603
484,54,-0.014715678469144549,-0.03018635616937349,0,-0.014735986856615894,1,6.4264663631884185
2065,54,-0.014715345052995604,-0.03018635616937349,0,-0.01473598268892069,1,6.4264663631884185
223,75,-0.014714868744211398,-0.030209956979757556,0,-0.014735838482027253,2,4.301419220201339
1328,37,-0.014715678469144549,-0.030199027745418622,0,-0.01473598677156089,1,5.897033677162182
1722,67,-0.014714188303091102,-0.030210273769158684,0,-0.014735654282099029,2,4.1331828344154475
297,3,-0.014714732655987339,-0.03020979858505699,0,-0.014735828172329777,2,4.3739658175515075
2062,37,-0.014715630838266127,-0.03020979858505699,0,-0.014735977869137119,1,4.3739658175515075
2065,54,-0.014715345052995604,-0.030208531427452476,0,-0.01473595291966923,1,4.795026990731942
796,54,-0.014715515163275678,-0.030208531427452476,0,-0.014735969930670063,1,4.795026990731942
872,54,-0.014715617229443721,-0.030207264269847964,0,-0.014735982081384946,1,5.067903777272784
1761,68,-0.014714596567763279,-0.030210210411278457,0,-0.014735755302510601,2,4.1697493559939804
525,54,-0.014715379075051618,-0.03020868982215304,0,-0.014735954710300895,1,4.753118501243703
1731,54,-0.014715549185331692,-0.030210273769158684,0,-0.014735956699891637,1,4.1331828344154475
317,79,-0.014713643950194867,-0.03020979858505699,0,-0.014735646721654212,2,4.3739658175515075
279,95,-0.014715004832435456,-0.03020979858505699,0,-0.01473587353499867,1,4.3739658175515075
106,54,-0.014715583207387707,-0.03021011537445812,0,-0.014735966528469898,1,4.221675292855603
2384,46,-0.014715617229443721,-0.030211224137362068,0,-0.014735941579002007,1,3.1888521379435786
645,54,-0.014715345052995604,-0.030208531427452476,0,-0.01473595291966923,1,4.795026990731942
447,54,-0.014715413097107633,-0.030209323400955296,0,-0.014735950651535785,1,4.558911990877848
1649,66,-0.014714596567763279,-0.030210432163859248,0,-0.01473571476565755,2,4.033832759814805
314,54,-0.014715413097107633,-0.03020979858505699,0,-0.014735941579002007,1,4.3739658175515075
2077,78,-0.014715528772098084,-0.03020979858505699,0,-0.014735960858136285,1,4.3739658175515075
283,54,-0.014715345052995604,-0.03020979858505699,0,-0.014735930238334782,1,4.3739658175515075
2065,54,-0.014715583207387707,-0.030209640190356424,0,-0.014735971239208587,1,4.440488923367615
1774,54,-0.014715277008883575,-0.030210194571808402,0,-0.014735900991350892,1,4.178638609774927
1527,54,-0.014715447119163649,-0.030210733113790317,0,-0.01473590885838838,1,3.8034033956046644
118,88,-0.014714188303091102,-0.03021011537445812,0,-0.014735687548056216,2,4.221675292855603
1490,54,-0.014715549185331692,-0.03020219563942991,0,-0.014735982405404007,1,5.673135782841746
769,54,-0.014715106898603501,-0.030208056243350784,0,-0.014735936648277126,1,4.908800413608861
1243,54,-0.014713984170755014,-0.030205363533441193,0,-0.014735901886666727,1,5.353348447765975
2093,68,-0.014714902766267413,-0.030205363533441193,0,-0.014735947816368979,1,5.353348447765975
2739,66,-0.01471194284739413,-0.030210036177107838,0,-0.014735274099731178,0,4.2625333370673735
2065,54,-0.014715678469144549,-0.030210036177107838,0,-0.014735985645594644,1,4.2625333370673735
1330,54,-0.014713984170755014,-0.030205363533441193,0,-0.014735901886666727,1,5.353348447765975
2503,66,-0.01471524298682756,-0.030205363533441193,0,-0.014735964827369812,1,5.353348447765975
2080,92,-0.014715583207387707,-0.030205363533441193,0,-0.014735981838370646,1,5.353348447765975
262,72,-0.014713711994306896,-0.03020987778240727,0,-0.014735643763219284,2,4.338511542578505
2113,67,-0.014715345052995604,-0.030210194571808402,0,-0.014735915316404226,1,4.178638609774927
2050,5,-0.014715617229443721,-0.030209323400955296,0,-0.014735977869137119,1,4.558911990877848
365,54,-0.014715277008883575,-0.030209640190356424,0,-0.014735924131821664,1,4.440488923367615
1683,54,-0.014715345052995604,-0.030210384645449076,0,-0.014735904960943985,1,4.064933565473769
2503,66,-0.014714936788323427,-0.030210384645449076,0,-0.014735806584071691,2,4.064933565473769
2065,54,-0.014715515163275678,-0.030210384645449076,0,-0.014735945951307441,1,4.064933565473769
585,54,-0.014715208964771544,-0.030211620124113478,0,-0.01473408170957746,0,1.5608072670110642
2094,69,-0.014715004832435456,-0.030211620124113478,0,-0.014733265181537418,0,1.5608072670110642
2094,69,-0.014714936788323427,-0.030211620124113478,0,-0.014732993005524069,0,1.5608072670110642
198,95,-0.01471466461187531,-0.030210036177107838,0,-0.014735792530232793,2,4.2625333370673735
2093,68,-0.014715072876547487,-0.030210036177107838,0,-0.014735870294808034,1,4.2625333370673735
2070,69,-0.014715413097107633,-0.03020377958643555,0,-0.014735976054630364,1,5.529954813094625
2659,56,-0.014715447119163649,-0.030206947480446833,0,-0.014735971064736786,1,5.123423131011159
2065,54,-0.014715447119163649,-0.030206947480446833,0,-0.014735971064736786,1,5.123423131011159
1586,54,-0.01471531103093959,-0.030210590558559812,0,-0.01473588001537994,1,3.9206551848442524
841,21,-0.014714460479539221,-0.030207581059249092,0,-0.014735892726897046,1,5.0081044882938714
1364,66,-0.01471466461187531,-0.03021090734796094,0,-0.014735578677650876,0,3.632888733936652
2091,66,-0.014715140920659515,-0.03020979858505699,0,-0.014735896216333115,1,4.3739658175515075
2628,54,-0.014715106898603501,-0.03020377958643555,0,-0.014735963806709763,1,5.529954813094625
2518,66,-0.014714596567763279,-0.03020377958643555,0,-0.014735943393508762,1,5.529954813094625
2958,13,-0.014715004832435456,-0.030211239976832123,0,-0.014735517672682366,0,3.1590743797803955
232,95,-0.014225767666943428,-0.030209941140287497,0,-0.014647713640044498,0,4.3089758873179855
912,5,-0.014715481141219663,-0.03020979858505699,0,-0.01473595291966923,1,4.3739658175515075
1617,54,-0.01471549475004207,-0.030199819718921446,0,-0.014735981861051982,1,5.847019039864873
1149,94,-0.014714596567763279,-0.030210194571808402,0,-0.014735757740817552,2,4.178638609774927
1361,21,-0.014715617229443721,-0.03021090734796094,0,-0.014735959724069563,1,3.632888733936652
140,92,-0.014713984170755014,-0.03021011537445812,0,-0.014735646721654212,2,4.221675292855603
2515,92,-0.014715004832435456,-0.03021011537445812,0,-0.014735850853664224,2,4.221675292855603
2065,54,-0.014715481141219663,-0.03021011537445812,0,-0.014735946115268895,1,4.221675292855603
2345,80,-0.014715004832435456,-0.03021011537445812,0,-0.014735850853664224,2,4.221675292855603
2634,75,-0.014705478656751328,-0.030197443798412982,0,-0.01473576012832644,2,5.987992290274212
1168,36,-0.014715447119163649,-0.03018794011637913,0,-0.014735983766284075,1,6.377762844436677
2065,54,-0.014715413097107633,-0.03018794011637913,0,-0.014735983312657385,1,6.377762844436677
413,54,-0.014715549185331692,-0.030209323400955296,0,-0.014735968796603341,1,4.558911990877848
2565,54,-0.014715515163275678,-0.030211635963583536,0,-0.014735136391629185,0,1.3501118505185639
799,54,-0.014715515163275678,-0.030207739453949656,0,-0.014735973332870229,1,4.976387671288375
916,21,-0.014715277008883575,-0.030207739453949656,0,-0.014735954280549295,1,4.976387671288375
2594,54,-0.014715576402976504,-0.030210875669020826,0,-0.014735945068438075,1,3.66662345938223
2065,54,-0.014715603620621315,-0.03021011537445812,0,-0.014735970611110098,1,4.221675292855603
652,37,-0.014715678469144549,-0.030208531427452476,0,-0.014735986261230863,1,4.795026990731942
1391,37,-0.014715447119163649,-0.03020377958643555,0,-0.014735977415510429,1,5.529954813094625
973,21,-0.014715345052995604,-0.030206947480446833,0,-0.014735964260336451,1,5.123423131011159
809,68,-0.014715515163275678,-0.030207739453949656,0,-0.014735973332870229,1,4.976387671288375
109,68,-0.014714120258979073,-0.03021011537445812,0,-0.014735673939255546,2,4.221675292855603
1472,5,-0.014715277008883575,-0.030210748953260376,0,-0.014735850853664224,2,3.7892789815347374
574,21,-0.014715481141219663,-0.030207977046000502,0,-0.014735969568733876,1,4.92625353449142
923,50,-0.014715038854491472,-0.030206947480446833,0,-0.014735943847135452,1,5.123423131011159
2044,69,-0.01471330372963472,-0.03021011537445812,0,-0.01473551063364754,0,4.221675292855603
821,54,-0.014714800700099367,-0.030207739453949656,0,-0.014735916175907426,1,4.976387671288375
2959,5,-0.014695272039946904,-0.030211065742661504,0,-0.014725780341170345,0,3.4399894034605016
74,54,-0.014715549185331692,-0.030211065742661504,0,-0.01473591889766756,1,3.4399894034605016
1058,37,-0.014715678469144549,-0.03020678908574627,0,-0.014735986502677328,1,5.149758057768586
160,54,-0.014715140920659515,-0.03019585985140734,0,-0.014735976054630364,1,6.069010360194599
100,11,-0.01471466461187531,-0.03021011537445812,0,-0.014735782809660886,2,4.221675292855603
1237,54,-0.01471466461187531,-0.030205363533441193,0,-0.014735935908668394,1,5.353348447765975
2337,35,-0.014715208964771544,-0.030180020381350918,0,-0.014735982178590663,1,6.593934729641651
1542,72,-0.014714868744211398,-0.030210669755910094,0,-0.014735735702273961,2,3.8575929164321874
2740,95,-0.014713984170755014,-0.030208531427452476,0,-0.014735816831662555,2,4.795026990731942
755,56,-0.014715515163275678,-0.030208182959111235,0,-0.01473597161644492,1,4.8800390265918026
343,75,-0.014714936788323427,-0.030209671869296538,0,-0.014735869991040162,1,4.427619399631119
1943,79,-0.01471524298682756,-0.030209671869296538,0,-0.014735917834480009,1,4.427619399631119
132,54,-0.014715481141219663,-0.03021011537445812,0,-0.014735946115268895,1,4.221675292855603
1387,54,-0.014715447119163649,-0.03020377958643555,0,-0.014735977415510429,1,5.529954813094625
1575,78,-0.014714324391315162,-0.030210590558559812,0,-0.014735598118794685,2,3.9206551848442524
808,54,-0.014715481141219663,-0.030207739453949656,0,-0.014735970611110098,1,4.976387671288375
2358,77,-0.014713984170755014,-0.030207739453949656,0,-0.014735850853664224,2,4.976387671288375
1979,77,-0.014713507861970808,-0.030210432163859248,0,-0.014735442589644201,0,4.033832759814805
590,91,-0.014715515163275678,-0.030207739453949656,0,-0.014735973332870229,1,4.976387671288375
462,3,-0.01471439243542719,-0.03020918084572479,0,-0.014735824320782418,2,4.606946652216909
2404,92,-0.014714732655987339,-0.03020918084572479,0,-0.014735867115753072,1,4.606946652216909
2423,42,-0.014715038854491472,-0.030211192458421954,0,-0.014735582930401085,2,3.2454333557498005
1389,54,-0.014715277008883575,-0.03020377958643555,0,-0.014735970611110098,1,5.529954813094625
2401,76,-0.014715345052995604,-0.030211683481993705,0,-0.014729182541337196,0,0.0
1709,81,-0.014713984170755014,-0.030210305448098794,0,-0.014735600328015573,2,4.114261568432336
1461,78,-0.014715535576509287,-0.030210305448098794,0,-0.01473595291966923,1,4.114261568432336
306,75,-0.014714936788323427,-0.03020979858505699,0,-0.014735862194331446,1,4.3739658175515075
1422,54,-0.014714732655987339,-0.030203304402333857,0,-0.014735950993895549,1,5.575823439605298
2069,68,-0.014715637642677332,-0.030203304402333857,0,-0.014735985144282131,1,5.575823439605298
567,10,-0.014715481141219663,-0.030208531427452476,0,-0.014735966528469898,1,4.795026990731942
2514,83,-0.014715379075051618,-0.030208531427452476,0,-0.014735956321869395,1,4.795026990731942
1632,10,-0.014715651251499737,-0.030210432163859248,0,-0.01473597843617048,1,4.033832759814805
2895,5,-0.014712555244402395,-0.030208531427452476,0,-0.014735673939255546,2,4.795026990731942
288,68,-0.014715583207387707,-0.03020979858505699,0,-0.014735969930670063,1,4.3739658175515075
3010,80,-0.014715004832435456,-0.03020377958643555,0,-0.014735959724069563,1,5.529954813094625
2140,56,-0.01471531103093959,-0.030206155506944013,0,-0.014735965556412706,1,5.246940810322545
684,25,-0.014714732655987339,-0.030208531427452476,0,-0.014735891680066227,1,4.795026990731942
2026,70,-0.01471194284739413,-0.030210273769158684,0,-0.014735155292741223,0,4.1331828344154475
165,54,-0.014715277008883575,-0.03019585985140734,0,-0.014735978776390497,1,6.069010360194599
1380,67,-0.014714936788323427,-0.03020377958643555,0,-0.01473595700230943,1,5.529954813094625
2062,37,-0.014715583207387707,-0.03020377958643555,0,-0.014735982859030697,1,5.529954813094625
844,54,-0.014715072876547487,-0.030207581059249092,0,-0.014735939834283972,1,5.0081044882938714
2065,54,-0.014715562794154098,-0.030207581059249092,0,-0.014735977520193512,1,5.0081044882938714
1519,42,-0.014710241744593393,-0.03020219563942991,0,-0.014735805490995332,2,5.673135782841746
652,37,-0.014715528772098084,-0.030208531427452476,0,-0.01473597129155013,1,4.795026990731942
1822,94,-0.014713984170755014,-0.030210036177107838,0,-0.014735662922607388,2,4.2625333370673735
761,37,-0.014715515163275678,-0.030208135440701066,0,-0.014735971820781268,1,4.890948808071318
1335,25,-0.014715617229443721,-0.030211620124113478,0,-0.01473571476565755,2,1.5608072670110642
1704,66,-0.014714188303091102,-0.030210305448098794,0,-0.014735646721654212,2,4.114261568432336
2189,4,-0.013354803032965962,-0.030210305448098794,0,-0.014426696017411733,0,4.114261568432336
1840,70,-0.014710241744593393,-0.030208626464272813,0,-0.01473542575401451,0,4.770150644844499
311,54,-0.014715140920659515,-0.03020979858505699,0,-0.014735896216333115,1,4.3739658175515075
1708,56,-0.014715413097107633,-0.030210305448098794,0,-0.014735925083486047,1,4.114261568432336
2070,69,-0.014715630838266127,-0.030210305448098794,0,-0.014735974570033927,1,4.114261568432336
752,37,-0.014715678469144549,-0.030208182959111235,0,-0.014735986328661858,1,4.8800390265918026
1569,56,-0.014715413097107633,-0.030210590558559812,0,-0.014735909177095654,1,3.9206551848442524
117,81,-0.01471452852365125,-0.03021011537445812,0,-0.014735755592059552,2,4.221675292855603
2142,86,-0.014715678469144549,-0.030211683481993705,0,-0.014735850853664224,2,0.0
1642,10,-0.014715106898603501,-0.030210432163859248,0,-0.014735842348163806,2,4.033832759814805
2595,53,-0.014715549185331692,-0.03021011537445812,0,-0.014735959724069563,1,4.221675292855603
135,68,-0.014714324391315162,-0.03021011537445812,0,-0.01473571476565755,2,4.221675292855603
1258,89,-0.014713780038418925,-0.03020520513874063,0,-0.01473589400352,1,5.372965749060837
2542,86,-0.014710241744593393,-0.03020599711224345,0,-0.014735684523878289,2,5.26943478230536
2998,69,-0.01471316764141066,-0.030209640190356424,0,-0.014735599614267287,2,4.440488923367615
1411,77,-0.014713643950194867,-0.03013250197118166,0,-0.014735978776390497,1,7.266787928074196
2617,5,-0.014714324391315162,-0.03021011537445812,0,-0.01473571476565755,2,4.221675292855603
1413,51,-0.01471517494271553,-0.03013250197118166,0,-0.014735984900350798,1,7.266787928074196
1476,69,-0.014714868744211398,-0.030210748953260376,0,-0.01473571476565755,2,3.7892789815347374
2243,67,-0.01470928912702498,-0.03020688412256661,0,-0.014735566143229208,0,5.134064930437329
1394,51,-0.01471517494271553,-0.03020377958643555,0,-0.014735966528469898,1,5.529954813094625
1250,72,-0.014711262406273835,-0.030205363533441193,0,-0.014735765798660053,2,5.353348447765975
1024,72,-0.014711466538609923,-0.030206947480446833,0,-0.014735705693123772,2,5.123423131011159
1252,92,-0.014706159097871622,-0.030205363533441193,0,-0.01473551063364754,0,5.353348447765975
351,69,-0.014712827420850514,-0.030209640190356424,0,-0.014735547272726258,0,4.440488923367615
2535,84,-0.014706159097871622,-0.030206947480446833,0,-0.014735351864306419,0,5.123423131011159
2997,81,-0.014713507861970808,-0.03021051136120953,0,-0.014735406299509089,0,3.979203981114193
2697,66,-0.014702076451149853,-0.03020219563942991,0,-0.014735533314981985,0,5.673135782841746
109,68,-0.014713780038418925,-0.03021011537445812,0,-0.01473560589525221,2,4.221675292855603
1569,56,-0.014715277008883575,-0.030210590558559812,0,-0.014735870294808034,1,3.9206551848442524
127,10,-0.014714800700099367,-0.03021011537445812,0,-0.01473581002726222,2,4.221675292855603
2054,12,-0.01471565805591094,-0.03021011537445812,0,-0.014735981498150632,1,4.221675292855603
2719,10,-0.01471466461187531,-0.030205363533441193,0,-0.014735935908668394,1,5.353348447765975
1124,56,-0.014715515163275678,-0.030206028791183562,0,-0.014735977438318476,1,5.264988322645704
641,21,-0.014714868744211398,-0.030208531427452476,0,-0.014735905288866893,1,4.795026990731942
318,12,-0.014714868744211398,-0.030192691957396055,0,-0.014735973332870229,1,6.20843788425157
298,12,-0.014714868744211398,-0.03020979858505699,0,-0.014735850853664224,2,4.3739658175515075
2460,86,-0.014704117774510738,-0.030194592693802827,0,-0.0147357727290678,2,6.127983943439962
2100,81,-0.014714732655987339,-0.030194592693802827,0,-0.014735969300632994,1,6.127983943439962
21,97,-0.01471466461187531,-0.030210273769158684,0,-0.01473576012832644,2,4.1331828344154475
2503,66,-0.014715004832435456,-0.030210273769158684,0,-0.014735835732774594,2,4.1331828344154475
2065,54,-0.014715603620621315,-0.030210273769158684,0,-0.014735968796603341,1,4.1331828344154475
2074,75,-0.014715630838266127,-0.030210273769158684,0,-0.014735974844959194,1,4.1331828344154475
892,68,-0.014714324391315162,-0.030205363533441193,0,-0.01473591889766756,1,5.353348447765975
514,54,-0.014715549185331692,-0.030183188275362205,0,-0.014735985429581934,1,6.515040523848627
1736,72,-0.014713848082530956,-0.030210273769158684,0,-0.014735578677650876,0,4.1331828344154475
2065,54,-0.01471524298682756,-0.030210273769158684,0,-0.0147358886558883,1,4.1331828344154475
1654,81,-0.014714324391315162,-0.030210432163859248,0,-0.014735646721654212,2,4.033832759814805
1047,68,-0.014712963509074571,-0.030206947480446833,0,-0.014735805490995332,2,5.123423131011159
852,54,-0.014715140920659515,-0.03020742266454853,0,-0.01473594661929855,1,5.038579178902315
1444,54,-0.014714596567763279,-0.0302026708235316,0,-0.014735948741528674,1,5.632955162506753
2508,75,-0.014715140920659515,-0.0302026708235316,0,-0.014735967841599786,1,5.632955162506753
616,77,-0.014713643950194867,-0.030211683481993705,0,-0.014695160539668689,0,0.0
982,20,-0.014715413097107633,-0.030206947480446833,0,-0.014735968796603341,1,5.123423131011159
2541,94,-0.014713984170755014,-0.030209323400955296,0,-0.01473576012832644,2,4.558911990877848
26,9,-0.014715481141219663,-0.03020219563942991,0,-0.014735980137270564,1,5.673135782841746
36,78,-0.014715549185331692,-0.030211461729412914,0,-0.014735805490995332,2,2.572261559368448
1145,66,-0.014712283067954277,-0.030205521928141757,0,-0.01473581246986747,2,5.333215168831863
1733,66,-0.01471439243542719,-0.030210273769158684,0,-0.01473569964476792,2,4.1331828344154475
977,54,-0.014715481141219663,-0.030206947480446833,0,-0.014735973332870229,1,5.123423131011159
70,54,-0.014715569598565301,-0.030211683481993705,0,-0.014733673445557439,0,0.0
1478,78,-0.014714426457483207,-0.030210748953260376,0,-0.014735567336983653,0,3.7892789815347374
965,69,-0.014714868744211398,-0.030211224137362068,0,-0.014735442589644201,0,3.1888521379435786
1465,67,-0.014714698633931324,-0.030210748953260376,0,-0.014735658062321435,2,3.7892789815347374
966,78,-0.01471439243542719,-0.030211224137362068,0,-0.014735125050961962,0,3.1888521379435786
1210,77,-0.01471439243542719,-0.030211065742661504,0,-0.014735340523639196,0,3.4399894034605016
1577,97,-0.014714596567763279,-0.030210590558559812,0,-0.01473567588336993,2,3.9206551848442524
1470,80,-0.014714562545707265,-0.030210748953260376,0,-0.014735612699652545,2,3.7892789815347374
990,54,-0.014715515163275678,-0.030206947480446833,0,-0.014735975601003676,1,5.123423131011159
1238,56,-0.014715106898603501,-0.030205363533441193,0,-0.014735958022969481,1,5.353348447765975
814,54,-0.014715277008883575,-0.030207739453949656,0,-0.014735954280549295,1,4.976387671288375
645,54,-0.014715678469144549,-0.030208531427452476,0,-0.014735986261230863,1,4.795026990731942
381,66,-0.014714494501595236,-0.03020948179565586,0,-0.014735816831662555,2,4.501898033542238
436,54,-0.01471524298682756,-0.030209323400955296,0,-0.014735927970201339,1,4.558911990877848
787,54,-0.014708880862352803,-0.03021130333471235,0,-0.014730543421403937,0,3.0282518012343296
739,54,-0.014715140920659515,-0.03020821463805135,0,-0.014735937455123017,1,4.8726804552114205
666,54,-0.014715277008883575,-0.030208531427452476,0,-0.014735946115268895,1,4.795026990731942
566,5,-0.014715413097107633,-0.030208531427452476,0,-0.014735959724069563,1,4.795026990731942
1490,54,-0.014715277008883575,-0.03020219563942991,0,-0.014735973332870229,1,5.673135782841746
2064,51,-0.014715549185331692,-0.030210590558559812,0,-0.014735948059383277,1,3.9206551848442524
3022,72,-0.014695272039946904,-0.030211144940011786,0,-0.014724322255384552,0,3.323765042112094
977,54,-0.014715678469144549,-0.030206947480446833,0,-0.014735986488044209,1,5.123423131011159
2216,85,-0.01471439243542719,-0.030180020381350918,0,-0.014735974013310263,1,6.593934729641651
132,54,-0.014715277008883575,-0.03021011537445812,0,-0.014735905288866893,1,4.221675292855603
1605,78,-0.014713643950194867,-0.03021051136120953,0,-0.014735442589644201,0,3.979203981114193
1364,66,-0.014714732655987339,-0.03021090734796094,0,-0.01473560589525221,2,3.632888733936652
2723,95,-0.014713984170755014,-0.030211224137362068,0,-0.014734852874948615,0,3.1888521379435786
1746,67,-0.014714460479539221,-0.030210273769158684,0,-0.01473571476565755,2,4.1331828344154475
51,21,-0.014715630838266127,-0.030211683481993705,0,-0.014734898237617505,0,0.0
301,54,-0.014715413097107633,-0.03020979858505699,0,-0.014735941579002007,1,4.3739658175515075
1504,5,-0.014712963509074571,-0.03020219563942991,0,-0.014735896216333115,1,5.673135782841746
718,95,-0.014714732655987339,-0.030208373032751912,0,-0.014735896216333115,1,4.834813953708369
412,51,-0.014715413097107633,-0.030209323400955296,0,-0.014735950651535785,1,4.558911990877848
188,54,-0.014715379075051618,-0.030210067856047948,0,-0.014735927485745653,1,4.24643765840443
2213,42,-0.014715004832435456,-0.03020219563942991,0,-0.014735964260336451,1,5.673135782841746
1876,67,-0.014714868744211398,-0.03020219563942991,0,-0.014735959724069563,1,5.673135782841746
2091,66,-0.014714834722155384,-0.030210352966508966,0,-0.014735786812249317,2,4.085025679540261
1212,54,-0.014715515163275678,-0.030205363533441193,0,-0.01473597843617048,1,5.353348447765975
603,54,-0.014715447119163649,-0.030211667642523646,0,-0.014733605401554103,0,0.684021635097542
1427,68,-0.014712283067954277,-0.030203019291872843,0,-0.014735862773781597,1,5.602068044837603
717,66,-0.014715617229443721,-0.030208373032751912,0,-0.014735980461289627,1,4.834813953708369
675,75,-0.014713643950194867,-0.030208531427452476,0,-0.014735782809660886,2,4.795026990731942
1941,70,-0.01471194284739413,-0.030209323400955296,0,-0.014735487952313091,0,4.558911990877848
1651,68,-0.01471439243542719,-0.030210432163859248,0,-0.014735663732655047,2,4.033832759814805
151,54,-0.014715447119163649,-0.03021011537445812,0,-0.01473593931086856,1,4.221675292855603
2566,68,-0.014664652189533634,-0.030209323400955296,0,-0.014729182541337196,0,4.558911990877848
1685,5,-0.014715576402976504,-0.030210352966508966,0,-0.014735961325104935,1,4.085025679540261
1047,68,-0.014711602626833981,-0.030206947480446833,0,-0.01473571476565755,2,5.123423131011159
478,77,-0.014713711994306896,-0.030209165006254732,0,-0.0147357402821588,2,4.612108692715635
1237,54,-0.014715277008883575,-0.030205363533441193,0,-0.014735966528469898,1,5.353348447765975
215,78,-0.014715528772098084,-0.030209956979757556,0,-0.014735958486905865,1,4.301419220201339
1047,68,-0.014712759376738483,-0.030206947480446833,0,-0.014735791882194664,2,5.123423131011159
1244,68,-0.014712283067954277,-0.030205363533441193,0,-0.014735816831662555,2,5.353348447765975
1046,54,-0.01471531103093959,-0.030206947480446833,0,-0.014735961992203008,1,5.123423131011159
661,76,-0.014713575906082837,-0.030208531427452476,0,-0.014735776005260553,2,4.795026990731942
86,54,-0.014715140920659515,-0.030211540926763196,0,-0.014734898237617505,0,2.2039128130510632
109,68,-0.014714188303091102,-0.03021011537445812,0,-0.014735687548056216,2,4.221675292855603
2806,77,-0.014710581965153539,-0.03021090734796094,0,-0.014733945621570788,0,3.632888733936652
99,92,-0.014713984170755014,-0.03021011537445812,0,-0.014735646721654212,2,4.221675292855603
2314,94,-0.014713984170755014,-0.030210273769158684,0,-0.014735608919430135,2,4.1331828344154475
109,68,-0.014715596816210113,-0.03021011537445812,0,-0.01473596925023003,1,4.221675292855603
995,54,-0.014715106898603501,-0.030206947480446833,0,-0.01473594838340234,1,5.123423131011159
1306,54,-0.01471531103093959,-0.030204413165237805,0,-0.014735970670278795,1,5.464139334873612
2159,68,-0.01471194284739413,-0.030204413165237805,0,-0.014735824227749873,2,5.464139334873612
2984,67,-0.014714562545707265,-0.03021157260570331,0,-0.014733180126533246,0,1.9987407129906622
106,54,-0.01471531103093959,-0.03021011537445812,0,-0.014735912093267226,1,4.221675292855603
1734,68,-0.014714460479539221,-0.030210273769158684,0,-0.01473571476565755,2,4.1331828344154475
465,70,-0.014715277008883575,-0.030209165006254732,0,-0.014735935908668394,1,4.612108692715635
288,68,-0.014714188303091102,-0.03020979858505699,0,-0.014735737446991996,2,4.3739658175515075
2532,84,-0.014708880862352803,-0.030194101670231076,0,-0.014735864450215744,1,6.149625513228667
424,54,-0.014715379075051618,-0.030209323400955296,0,-0.014735946115268895,1,4.558911990877848
33,51,-0.014715447119163649,-0.030210432163859248,0,-0.014735927403167978,1,4.033832759814805
1181,54,-0.014715549185331692,-0.030211635963583536,0,-0.014735306501637527,0,1.3501118505185639
65,75,-0.014715678469144549,-0.030211683481993705,0,-0.014735850853664224,2,0.0
91,54,-0.014715596816210113,-0.03021011537445812,0,-0.01473596925023003,1,4.221675292855603
1034,54,-0.014715004832435456,-0.030206947480446833,0,-0.014735941579002007,1,5.123423131011159
758,78,-0.01471452852365125,-0.029859714617869987,0,-0.014735985900587237,1,8.312832943673726
2975,95,-0.014714188303091102,-0.030210590558559812,0,-0.014735559236507064,0,3.9206551848442524
1288,54,-0.014714732655987339,-0.030204571559938373,0,-0.014735944603179932,1,5.446755703760222
1227,54,-0.014715447119163649,-0.030205363533441193,0,-0.014735975033970315,1,5.353348447765975
569,13,-0.014715345052995604,-0.030192691957396055,0,-0.014735981271337285,1,6.20843788425157
1836,92,-0.014712623288514425,-0.030194101670231076,0,-0.01473593182051608,1,6.149625513228667
294,95,-0.014714324391315162,-0.03020979858505699,0,-0.01473576012832644,2,4.3739658175515075
1424,43,-0.014705478656751328,-0.03020324104445363,0,-0.01473560467198923,2,5.581734721691944
759,54,-0.014710581965153539,-0.029859714617869987,0,-0.014735982348654742,1,8.312832943673726
1511,66,-0.014710922185713687,-0.03020219563942991,0,-0.014735828172329777,2,5.673135782841746
309,95,-0.014714154281035088,-0.03020979858505699,0,-0.014735731776658384,2,4.3739658175515075
1553,54,-0.014715140920659515,-0.030201403665927086,0,-0.01473597019237777,1,5.735679679255263
447,54,-0.014715447119163649,-0.030209323400955296,0,-0.014735955187802673,1,4.558911990877848
1837,12,-0.014714732655987339,-0.030209323400955296,0,-0.014735859926198002,1,4.558911990877848
1682,56,-0.014715379075051618,-0.030210400484919134,0,-0.01473591225922821,1,4.0546981661085955
